Li,B,O,F,Na,Mg,Al,Si,P,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Cd,In,Sn,Sb,Te,Cs,Ba,La,Ce,Nd,Sm,Eu,Gd,Dy,Er,Yb,Ta,W,Tl,Pb,Bi,tg
0,22,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,384
0,4.04,59.19,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,34.34,415
0,6.06,59.19,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,32.32,415
0,8.08,59.19,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,30.3,410
0,10.1,59.19,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,28.28,425
0,12.12,59.19,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,26.26,430
0,14.14,59.19,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,24.24,435
0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.64,362
0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.64,370
0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.76,410
0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.48,450
0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,12.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.44,455
0,0,56.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,17.37,15.2,324
0,0,68.85,0,0,0,0,0,0,0,0,0,15.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,293
0,0,68.77,0,0,0,0,0,0,0,0,0.17,15.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.69,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,277
0,0,68.48,0,0,0,0,0,0,0,0,0.83,15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,300
0,0,68.13,0,0,0,0,0,0,0,0,1.6,14.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.77,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,304
0,0,67.82,0,0,0,0,0,0,0,0,2.31,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,309
0,0,67.53,0,0,0,0,0,0,0,0,2.96,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,303
0,0,67.26,0,0,0,0,0,0,0,0,3.61,12.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,299
0,13.64,61.36,0,0,0,0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,418
0,9.09,61.36,0,0,0,0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73,391
0,6.82,61.36,0,0,0,0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,376
0,0,66.39,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,321
0,0,66.39,0,0,0,0,0,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,338
0,0,66.39,0,0,0,0,0,0,0,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,362
0,0,66.1,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,341
0,0,65.81,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,324
0,0,65.81,0,0,0,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,347
0,0,65.52,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,332
0,0,65.52,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,351
0,0,65.22,0,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,354
0,23.53,58.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,11.76,428
0,23.06,58.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,5.88,11.76,433
0,22.59,58.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,5.88,11.76,438
0,0,67.24,0,9.44,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,12.37,0,0,1.8,451
0,0,61.67,0,0,0,1.68,8.31,0,0,0,0,0,0,0,0,0,0,0,0,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,19.98,485
0,20.96,59.43,0,0,0,0.15,6.67,0,0,0,0,0,0,0,0,0,0,0,8.86,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,492
0,21.3,58.64,0,0,0.75,1.33,4.06,0,0,2.47,0,0,0,0,0,0,0,0,8.28,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,493
0,22.74,56.77,0,0,0,0.85,0.43,0,0,7.72,0,0,0,0,0,0,0,0,8.18,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,485
0,31.58,58.21,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,7.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,469
0,19.92,59.45,0,0,0,2.86,5.72,0,0,0,0,0,0,0,0,0,0,0,5.28,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,3.93,0,0,0,0,0,0,0,0,0,0,0.12,0,0,2.6,491
0,24.67,57.16,0,0,0,0.44,0.75,0,0,0.65,0,0,0,0,0,0,0,0,10.97,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,477
0,19.68,56.31,0,1.23,0,0.63,0.73,0,0,2.87,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0.38,0,0,1.56,480
0,21.65,55.93,0,0,0,0.71,0,0,0,1.3,0,0,0,0,0,0,0,0,17.21,0,0,0,0.6,0,0,0,0.1,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,473
0,19.17,59.07,0,0,0,5.19,4.41,0,0,0.9,0,0,0,0,0,0,0,0,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0.06,0,0,2.87,490
0,23.82,57.79,0,0,0,4.18,0,0,0,1.57,0,0,0,0,0,0,0,0,8.71,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0.03,0,0,2.78,475
0,20.66,56.04,0,0,0,0.06,0.59,0,0,3.8,0,0,0,0,0,0,0,0,13.78,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0.07,0,0,2,472
0,20.22,55.6,0,1.22,0,0,0.78,0,0,3.21,0,0,0,0,0,0,0,0,13.93,0,0,0,1.91,0,0,0,0.06,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,479
0,25.55,56.92,0,0,0,0.29,0.46,0,0,1.7,0,0,0,0,0,0,0,0,11.21,0,0,0,0.73,0,0,0,0.17,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,490
0,22.55,57.51,0,0,0,1.23,1.81,0,0,2.34,0,0,0,0,0,0,0,0,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0.09,0,0,2.3,488
0,22.53,57.99,0,0,0,2.42,1.63,0,0,1.55,0,0,0,0,0,0,0,0,9.46,0,0,0,0.49,0,0,0,0.04,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,461
0,15.67,57.01,0,0,0,0.55,2.34,0,0,5.08,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,6.04,470
0,16.09,56.46,0,0,0.22,0.47,2.81,0,0,6.44,0,0,0,0,0,0,0,0,14.36,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,489
3.4,22.32,55.81,0,1.23,0.32,0.35,0.85,0,0,2.35,0,0,0,0,0,0,0,0,10.48,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,472
0,23.68,57.26,0,0,3.19,0.15,1.15,0,0,1.97,0,0,0,0,0,0,0,0,9.81,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,469
0,27.07,58.12,0,0,0,0.15,1.04,0,0,2.23,0,0,0,0,0,0,0,0,8.48,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,470
0,19.72,55.32,0,0,0,0.28,0.31,0,0,16.03,0,0,0,0,0,0,0,0,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.39,487
0,23.33,56.32,0,0,0,0.43,0.37,0,0,0,0,0,0,0,0,0,0,0,8.93,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.45,491
0,25.83,58.03,0,0,0,0.26,1.42,0,0,0,0,0,0,0,0,0,0,0,10.69,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,465
0,23.63,56.27,0,0,0,0.3,0.15,0,0,0,0,0,0,0,0,0,0,0,11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.48,492
0,25.36,57.72,0,0,0,0.79,0.63,0,0,1.2,0,0,0,0,0,0,0,0,10.62,0,0,0,0.23,0,0,0,0.09,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,461
0,22.53,56.09,0,0,0,0.54,0.28,0,0,5.32,0,0,0,0,0,0,0,0,9.43,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.41,492
0.22,16.19,56.64,0,0,0,0,2.41,0,0,6.15,0,0,0,0,0,0,0,0,13.85,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,4.14,480
16.98,13.85,50.63,0,0,0,0.5,0.8,0,0,4.52,0,0,0,0,0,0,0,0,9.72,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,470
0,16.22,56.68,0,0.11,0,0,2.42,0,0,6.16,0,0,0,0,0,0,0,0,13.88,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,4.14,480
0,15.95,53.25,0,9.43,0,0.57,0.93,0,0,5.21,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,472
0,16.23,56.69,0,0,0,0,2.42,0,0.07,6.16,0,0,0,0,0,0,0,0,13.88,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,4.14,481
0,16.76,54.27,0,0,0,0.6,0.97,0,6.52,5.48,0,0,0,0,0,0,0,0,11.77,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,470
0,23.41,58.11,0,0,0,5.07,0.8,0,0,0.95,0,0,0,0,0,0,0,0,8.08,0,0,0,0.39,0,0,0,0.05,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,499
0,25.05,57.25,0,0,0,2.07,0.76,0,0,1.8,0,0,0,0,0,0,0,0,9.83,0,0,0,0.67,0,0,0,0.05,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,506
0,23.56,57.6,0,0,0,0.33,1.35,0,0,2.39,0,0,0,0,0,0,0,0,11.14,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,468
0,25.93,58.12,0,0,0,0.42,1.26,0,0,0,0,0,0,0,0,0,0,0,9.63,0,0,0,1.22,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,462
0,26.38,58.25,0,0,0,0.58,1.29,0,0,0,0,0,0,0,0,0,0,0,9.37,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,458
0,26.51,58,0,0,0,0.84,0.49,0,0,0.86,0,0,0,0,0,0,0,0,9.17,0,0,0,0.26,0,0,0,0.06,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,462
18.42,12.22,50.55,0,0,0,0.44,2.33,0,0,3.57,0,0,0,0,0,0,0,0,9.59,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,473
0,14.26,53.43,0,10.36,0,0.52,2.72,0,0,4.16,0,0,0,0,0,0,0,0,11.19,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,473
0,15.06,54.55,0,0,0,0.54,2.87,0,7.2,4.4,0,0,0,0,0,0,0,0,11.82,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,472
0,16.33,56.09,0,0,0,0.32,1.68,0,0,7.24,0,0,0,0,0,0,0,0,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,472
0,16.32,56.1,0,0,0,0.32,1.68,0,0,7.24,0,0,0,0,0,0,0,0,13.96,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,472
0,16.31,56.11,0,0,0,0.32,1.68,0,0,7.23,0,0,0,0,0,0,0,0,13.96,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37,472
0,16.28,56.15,0,0,0,0.32,1.67,0,0,7.22,0,0,0,0,0,0,0,0,13.93,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,473
0,16.18,56.27,0,0,0,0.31,1.66,0,0,7.18,0,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,474
0,15.89,56.61,0,0,0,0.31,1.63,0,0,7.04,0,0,0,0,0,0,0,0,13.58,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,476
0,15.59,56.95,0,0,0,0.31,1.6,0,0,6.91,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,479
0,16.32,56.1,0,0,0,0.32,1.68,0,0,7.23,0,0,0,0,0,0,0,0,13.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,4.37,472
0,16.05,56.42,0,0,0,0.32,1.65,0,0,7.12,0,0,0,0,0,0,0,0,13.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,4.3,477
0,15.6,56.93,0,0,0,0.3,1.6,0,0,6.92,0,0,0,0,0,0,0,0,13.35,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,4.18,480
0,15.35,57.22,0,0,0,0.3,1.58,0,0,6.8,0,0,0,0,0,0,0,0,13.13,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,4.12,482
0,13.89,59.53,0,0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13,485
0,17.86,57.06,0,0,0,0.76,0.65,0,0,4.16,0,0,0,0,0,0,0,0,6.68,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34,443
0,13.93,58.18,0,0,0,3.01,0,0,0,1.82,0,0,0,0,0,0,0,0,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,15.77,405
4.89,18.16,56.81,0,0.78,0,0,6.88,0,0,3.04,0,0,0,0,0,0,0,0,4.18,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0.17,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,489
0,21.86,59.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.07,434
0,21.29,58.56,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.68,412
0,20.25,57.35,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.99,374
0,20.01,57.08,0,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84,368
0,21.46,58.75,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.78,427
0,20.92,59.77,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.38,452
0,21.5,59.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.78,431
0,21.53,59.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,437
2.39,21.11,58.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.53,406
4.65,20.31,57.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.04,388
0,23.97,59.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,462
0,23.18,58.44,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.86,436
2.29,22.2,58.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66,416
2.2,23.15,58.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,403
0,18.68,58.43,0,4.5,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.92,400
4.18,18.77,58.56,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95,407
0,19.97,57.41,0,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,382
0,19.34,59.29,0,1.4,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,437
0,20.4,59.28,0,0.72,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.07,437
4.65,19.98,57.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,386
4.66,20.01,57.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.81,389
2.39,20.77,58.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.27,402
2.39,20.79,58.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,412
0,19.66,59.85,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78,448
0,20.2,59.56,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58,441
0,18.9,59.85,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.36,441
0,17.64,59.31,0,2.09,0,0,4.03,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16,432
0,17.25,59.3,0,2.12,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43,428
2.43,20.43,58.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58,407
