Li,B,O,F,Na,Mg,Al,Si,P,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Cd,In,Sn,Sb,Te,Cs,Ba,La,Ce,Nd,Sm,Eu,Gd,Dy,Er,Yb,Ta,W,Tl,Pb,Bi,ts
0,32.25,57.81,0,0,0,0,1.44,0,4.03,0.92,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,582
0,32.01,57.83,0,0,0,0,1.43,0,4,0.92,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,578
0,31.49,57.86,0,0,0,0,1.4,0,3.94,0.9,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,567
0,32.3,57.82,0,0,0,0,1.44,0,4.04,0.93,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,583
0,32.04,57.9,0,0,0,0,1.43,0,4.01,0.92,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,579
0,30.99,58.24,0,0,0,0,1.38,0,3.88,0.89,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,569
0,30.47,58.34,0,0,0,0,1.36,0,3.81,0.87,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,559
0,31.98,57.84,0,0,0,0,1.42,0,4,0.92,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,578
0,31.27,58.23,0,0,0,0,1.39,0,3.91,0.9,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,574
0,31.12,58.3,0,0,0,0,1.39,0,3.89,0.89,0,0,0,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,573
0,32.01,57.97,0,0,0,0,1.43,0,4,0.92,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,581
0,31.42,58.01,0,0,0,0,1.4,0,3.93,0.9,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,570
0,31.2,58.02,0,0,0,0,1.39,0,3.9,0.89,0,0,0,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,566
0,31.03,58.03,0,0,0,0,1.38,0,3.88,0.89,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,560
0,13.85,58.89,0,0,0,0,2.82,0,0,0,0,0,0,0,0.32,0,0,1.35,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76,474
0,14.65,59.02,0,0,0,0,2.77,0,0,0,0,0,0,0,0.31,0,0,1.33,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,15.57,477
0,14.69,59.02,0,0,0,0,2.75,0,0,0,0,0,0,0,0.31,0,0,1.32,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,15.58,484
0,15.61,58.72,0,0,0,0,1.76,0,0,0,0,0,0,0,0.32,0,0,1.33,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,15.44,473
0,13.51,58.72,0,0,0,0,1.71,0,0,0,0,0,0,0,0.34,0,0,1.29,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,457
0,16.43,58.14,0,0,0,0,1.78,0,0,0,0,0,0,0,0.18,0,0,0.41,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,12.41,497
0,16.34,58.02,0,0,0,1.62,0.92,0,0,0,0,0,0,0,0.17,0,0,0.4,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,493
0,11.64,58.57,0,0,0,1.08,1.73,0,0,0,0,0,0,0,0.34,0,0,1.1,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,17.77,458
0,15.51,58.38,0,0,0,1.43,0.89,0,0,0,0,0,0,0,0.18,0,0,0.61,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63,483
0,14.34,58.22,0,0,0,1.47,0.91,0,0,0,0,0,0,0,0.19,0,0,0.44,8.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,15.04,473
0,15.11,58.99,0,0,0,0,3.18,0,0,0,0,0,0,0,0.42,0,0,0,6.64,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.71,0,0.14,0,0,0,0,0,0,0,0,0,0,0,13.69,485
0,13.91,58.35,0,0,0,0.95,2.42,0,0,0,0,0,0,0,0,0,0,1.22,7.79,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,1.74,0,0.06,0,0,0,0,0,0,0,0,0,0,0,13.51,478
0,13.51,58.72,0,0,0,0,1.71,0,0,0,0,0,0,0,0.34,0,0,1.29,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,457
0,16.34,58.02,0,0,0,1.62,0.92,0,0,0,0,0,0,0,0.17,0,0,0.4,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,493
0,13.51,58.72,0,0,0,0,1.71,0,0,0,0,0,0,0,0.34,0,0,1.29,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,457
0,13.52,58.37,0,0,0,2.02,0,0,0,0,0,0,0,0,0.34,0,0,1.29,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,17.62,453
0,15.46,58.39,0,0,0,1.43,0.89,0,0,0,0,0,0,0,0.3,0,0,0.61,7.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,14.59,483
0,13.47,58.67,0,0,0,0,1.69,0,0,0,0,0,0,0,0.47,0,0,2.08,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.36,464
0,13.4,59.41,0,0,0,0,2.98,0,0,0,0,0,0,0,0.34,0,0,1.43,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94,458
0,12.1,57.84,0,0,0,0,1.73,0,0,0,0,0,0,0,0.33,0,0,1.31,10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,15.49,463
0,12.09,60.6,0,0,0,6.04,3.02,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,18.13,490
0,13.1,60.67,0,0,0,6.53,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,16.38,510
0,14.28,60.72,0,0,0,7.12,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,14.28,534
0,11.07,60.98,0,0,0,8.34,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.71,560
0,16.62,58.35,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,11.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,11.11,528
0,12.1,60.61,0,0,0,6.07,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,18.17,511
0,12.46,60.93,0,0,0,3.12,4.67,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,18.69,472
0,15.12,57.77,0,0.6,0,1.48,3.13,0,0,2.68,0.71,0,0,0,0,0,0,0,6,0,0,0,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43,544
0.84,6.03,61.9,0,1.36,0,0.33,15.72,0,0.27,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,517
0,19.59,57.42,0,0,0,0.28,3.62,0,0,5.43,0,0,0,0.2,0,0,0,0,2.5,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,616
0,7.38,59.16,0,0,0,0.08,9.87,0,2.52,8.04,0,0,0,0,2.23,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76,510
1.36,11.67,57.42,0,0,0,0.79,4.06,0,0,2.9,0.51,0,0,0,0.51,0,0,0,9.99,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07,526
0,15.04,58.39,0,0,0,1.3,3.05,0,0,0,1.83,0,0,0.15,0,0,0,0,6.98,0,0,0,5.8,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,542
0,16.03,57.94,0,0,0,1.36,3.2,0,0,0,0.19,0,0,0.16,0,0,0,0,7.38,0,0,0,6.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57,544
2.8,11.41,53.18,0,4.05,0,0,0.35,0,1.78,3.73,0,0,0,0,0,0,0,0,11.04,0,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24,531
1.41,13.2,58.72,0,0,0,2.92,1.13,0,0,0,0,0,0,0,0,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.91,420
1.41,13.2,58.72,0,0,0,2.92,1.13,0,0,0,0,0,0,0,0,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.91,420
0,16.67,58.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,430
0,10.78,57.84,0,1.96,0.25,2.94,0,0,0,0.98,0,0,0,0,0,0,0,0,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,19.61,410
0,19.48,56.88,0,0,0,2.66,0.06,0.19,0,2.11,0.04,0,0,0,0,0.04,0,0.04,10.41,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0.02,0,0,0,0,0,0,0,0,0,0,4.59,574
0,19.29,56.97,0,0,0,2.43,0.29,0,0,0.32,0.04,0,0,0,0,0.05,0,0.04,12.16,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,2.76,0,0.02,0,0,0,0,0,0,0,0,0,0,0,5.46,582
0,17.93,57.5,0,0,0.46,3.96,0.61,0,0,0,0,0,0,0.05,0,0.05,0.05,0.04,9.92,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,556
0,16.47,57.48,0,0,0,5.25,0.32,0,0,0.34,0,0,0,0,0,0.05,0.05,0.05,9.86,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,2.37,0,0,0.02,0,0,0,0,0,0,0,0,0,0,7.55,550
0,19.57,57.26,0,0,0,2.23,0.31,0.08,0,0,0,0,0,0,0,0.05,0.05,0.05,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0.02,0,0,0,0,0,0,0,0,0,0,0,6.34,564
0,13.51,58.72,0,0,0,0,1.71,0,0,0,0,0,0,0,0.34,0,0,1.29,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,455
0,13.11,58.38,0,0,0,0,0.94,0,0,0,0,0,0,0,0.35,0,0,1.35,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,18.19,440
0,13.44,59.19,0,0,0,0,2.26,0,0,0,0,0,0,0,0.34,0,0,1.3,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.45,456
0,13.49,58.72,0,0,0,0,1.78,0,0,0,0,0,0,0,0.67,0,0,1.34,6.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,17.18,456
0,13.27,58.58,0,0,0,0,0.89,0,0,0,0,0,0,0,2.02,0,0,1.28,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,17.22,454
0,13.85,58.56,0,0,0,0,1.74,0,0,0,0,0,0,0,0.33,0,0,1.98,6.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55,460
0,13.56,58.71,0,0,0,0,1.71,0,0,0,0,0,0,0,2.06,0,0,1.29,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83,472
0,13.63,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.4,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,19.43,433
0,11.93,57.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,19.46,424
0,17.65,60.77,0,0,0,2.39,4.1,0,0,0,1.04,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,12.3,523
0,15.34,60.77,0,0,0,2.39,4.1,0,0,0,1.04,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,14.61,508
0,17.25,60.53,0,0,0,2.34,2.88,0,0,0,1.01,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,14.28,507
0,18.06,59.84,0,0,0,2.45,1.84,0,0,0,1.06,0,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,12.59,516
0,14.01,60.33,0,0,0,2.57,4.4,0,0,0,1.11,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,13.21,520
0,17.04,60.55,0,0,0,2.35,4.02,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,14.32,505
0,15.35,60.77,0,0,0,2.4,2.12,0,0,0,3,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,14.62,508
0,16.69,61.07,0,0,0,2.3,4.14,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,14.61,514
0,10.35,59.75,0,0,0,2.7,3.85,0,0,0,1.14,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,15.44,499
0,17.75,60.77,0,0,0,0,4.1,0,0,0,1.01,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,14.62,504
0,14.82,60.39,0,0,0,5.79,1.78,0,0,0,1.42,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,14.11,522
0,8.61,60.79,0,0,0,3.14,6.33,0,0,0,1.11,0,0,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,16.05,511
0,12.67,60.83,0,0,0,3.24,4.69,0,0,0,1.03,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,15.49,509
0,20.63,60.3,0,0,0,0.97,2.19,0,0,0,0.44,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,13.91,504
0,13.39,61.16,0,0,0,0.89,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,18.75,473
0,15.48,60.72,0,0,0,2.44,4.11,0,0,0,1.01,0,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,506
0,20.78,60.26,0,0,0,0.96,2.21,0,0,0,0.44,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,502
0,11.11,58.33,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,469
0,13.52,59.1,0,0,0,0,3.38,0,0,0,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.78,0.34,475
0,13.41,59.11,0,0,0,0,3.35,0,0,0,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.64,0.67,440
0,0,60.27,0,5.6,0,0,22.6,0,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,621
0,0,60.65,0,4.5,0,0,22.58,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,626
0,0,61.52,0,3.61,0,0,21.43,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,603
0,0,59.67,0,9.14,0,0,21.91,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,601
0,0,59.95,0,6.4,0,0,21.45,0,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,610
0,0,60.87,0,4.22,0,0,21.1,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65,574
2.79,6.15,58.1,0,5.59,0,0,13.97,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06,486
4.47,5.59,56.82,0,6.7,0,0,13.13,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94,455
0,7.73,57.18,0,8.84,0,0,12.43,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39,476
0,9.39,57.18,0,8.84,0,0,12.43,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73,490
4.52,5.65,56.78,0,6.78,0,0,13.28,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,455
2.79,6.15,58.1,0,5.59,0,0,13.97,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06,485
2.88,6.26,56.97,0,5.7,0,0,14.25,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,5.14,453
3.12,6.25,57.19,0,6.25,0,0,15.62,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,3.75,474
0.59,4.14,60.06,0,1.18,0,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,14.79,486
5.28,5.69,56.74,0,3.84,0,0,14.48,0,0.82,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68,2.26,487
0.96,22.17,58.55,0,0.48,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,11.08,480
0,9.39,57.18,0,8.84,0,0,12.43,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73,490
2.79,6.15,58.1,0,5.59,0,0,13.97,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06,485
2.71,4.07,57.63,0,4.07,0,0,15.59,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83,4.07,448
4.34,3.77,57.77,0,4.21,0,0,15.19,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42,6.89,458
3.12,6.25,57.19,0,6.25,0,0,15.62,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,3.75,474
2.71,4.07,57.63,0,4.07,0,0,15.59,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83,4.07,448
0.59,4.14,60.06,0,1.18,0,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,14.79,486
5.53,5.96,57.05,0,4.02,0,0,15.14,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,2.37,487
0.96,22.17,58.55,0,0.48,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,11.08,480
4.5,28.35,58.22,0,0,0,1.32,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,533
0,16.23,59.01,0,0,0,2.46,6.79,0,0,0,0,0,0,0,0,0,0,0,8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,538
0,16.6,59.15,0,0,0,2.52,6.94,0,0,0,0,0,0,0,0,0,0,0,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,538
4.5,28.35,58.22,0,0,0,1.32,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,533
0,15.86,59.11,0,0,0,2.58,7.15,0,0,0,0,0,0,0,0,0,0,0,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,548
0,14.31,58.27,0,0,0,1.05,0,0,0,0,0,0,0,0,0.34,0,0,1.08,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38,441
